관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
영천시청,경상북도 영천시 문외동 삼산길,경상북도 영천시 문외동 50-9 (영천시민회관 뒷길 ),생활방범,1,200,남서,30,2015-06-01,054-330-6663,35.9715231,128.9375573,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,360도전방면,30,2015-06-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,360도전방면,30,2019-10-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,남동,30,2015-06-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,남서,30,2015-06-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,정동,30,2015-06-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,남서,30,2015-06-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 청산1길 23 (문외동),경상북도 영천시 문외동 5-4 (문외공원),어린이보호,1,200,북동,30,2015-06-01,054-330-6663,35.9741136,128.9371947,2025-05-28
영천시청,경상북도 영천시 동문3길 13-8 (문외동),경상북도 영천시 문외동 323-1 천년레스토랑 부근,생활방범,1,200,360도전방면,30,2019-12-01,054-330-6663,35.9688201,128.9349376,2025-05-28
영천시청,경상북도 영천시 동문3길 13-8 (문외동),경상북도 영천시 문외동 323-1 천년레스토랑 부근,생활방범,1,200,남동,30,2019-12-01,054-330-6663,35.9688201,128.9349376,2025-05-28
영천시청,경상북도 영천시 동문3길 13-8 (문외동),경상북도 영천시 문외동 323-1 천년레스토랑 부근,생활방범,1,200,남서,30,2019-12-01,054-330-6663,35.9688201,128.9349376,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 437 (본촌농공단지 입구),생활방범,1,200,북서,30,2017-07-01,054-330-6663,35.9198034,128.952402,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 437 (본촌농공단지 입구),생활방범,1,200,남동,30,2017-07-01,054-330-6663,35.9198034,128.952402,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 437 (본촌농공단지 입구),생활방범,1,200,북동,30,2017-07-01,054-330-6663,35.9198034,128.952402,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 697-2 (영천IC입구),생활방범,1,200,북서,30,2017-06-01,054-330-6663,35.9289668,128.9489903,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 697-2 (영천IC입구),생활방범,1,200,남동,30,2017-06-01,054-330-6663,35.9289668,128.9489903,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 697-2 (영천IC입구),생활방범,1,200,남서,30,2017-06-01,054-330-6663,35.9289668,128.9489903,2025-05-28
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 697-2 (영천IC입구),생활방범,1,200,북동,30,2017-06-01,054-330-6663,35.9289668,128.9489903,2025-05-28
영천시청,경상북도 영천시 오미동 삼귀길 177,경상북도 영천시 오미동 1806 (오미삼거리),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9809589,128.9215331,2025-05-28
영천시청,경상북도 영천시 오미동 삼귀길 177,경상북도 영천시 오미동 1806 (오미삼거리),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.9809589,128.9215331,2025-05-28
영천시청,경상북도 영천시 오미동 삼귀길 177,경상북도 영천시 오미동 1806 (오미삼거리),생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.9809589,128.9215331,2025-05-28
영천시청,경상북도 영천시 오미동 삼귀길 177,경상북도 영천시 오미동 1806 (오미삼거리),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.9809589,128.9215331,2025-05-28
영천시청,경상북도 영천시 오미동 삼귀길 177,경상북도 영천시 오미동 1806 (오미삼거리),생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.9809589,128.9215331,2025-05-28
영천시청,경상북도 영천시 본촌동 영천아이시로,경상북도 영천시 본촌동 753-6 (영천일반산업단지 진입로),교통단속,1,200,남동,30,2020-06-01,054-330-6663,35.9267843,128.9526986,2025-05-28
영천시청,경상북도 영천시 본촌동 영천아이시로,경상북도 영천시 본촌동 753-6 (영천일반산업단지 진입로),교통단속,1,200,남동,30,2020-06-01,054-330-6663,35.9267843,128.9526986,2025-05-28
영천시청,경상북도 영천시 봉동2길 23-60 (봉동),경상북도 영천시 봉동 673-11,생활방범,1,200,360도전방면,30,2016-12-01,054-330-6663,35.9345999,128.9499486,2025-05-28
영천시청,경상북도 영천시 봉동2길 23-60 (봉동),경상북도 영천시 봉동 673-11,생활방범,1,200,북동,30,2016-12-01,054-330-6663,35.9345999,128.9499486,2025-05-28
영천시청,경상북도 영천시 봉동2길 23-60 (봉동),경상북도 영천시 봉동 673-11,생활방범,1,200,북서,30,2016-12-01,054-330-6663,35.9345999,128.9499486,2025-05-28
영천시청,경상북도 영천시 방산길,경상북도 영천시 북안면 고지리 163-3,생활방범,1,200,360도전방면,30,2019-08-01,054-330-6663,35.9082281,129.0217178,2025-05-28
영천시청,경상북도 영천시 방산길,경상북도 영천시 북안면 고지리 163-3,생활방범,1,200,북서,30,2019-08-01,054-330-6663,35.9082281,129.0217178,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 운복로,경상북도 영천시 북안면 고지리 479-3,생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.908981,129.010015,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 운복로,경상북도 영천시 북안면 고지리 479-3,생활방범,1,200,남동,30,2020-06-01,054-330-6663,35.908981,129.010015,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 운복로,경상북도 영천시 북안면 고지리 479-3,생활방범,1,200,남서,30,2020-06-01,054-330-6663,35.908981,129.010015,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 운복로,경상북도 영천시 북안면 고지리 585-2 (북안초교),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.914432,129.0099173,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 운복로,경상북도 영천시 북안면 고지리 585-2 (북안초교),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.914432,129.0099173,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 운복로,경상북도 영천시 북안면 고지리 585-2 (북안초교),생활방범,1,200,북서,30,2018-08-01,054-330-6663,35.914432,129.0099173,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 내서로,경상북도 영천시 북안면 고지리 861,교통단속,1,200,정동,30,2019-03-01,054-330-6663,35.9070296,129.0253886,2025-05-28
영천시청,경상북도 영천시 북안면 고지리 내서로,경상북도 영천시 북안면 고지리 861,교통단속,1,200,북서,30,2019-03-01,054-330-6663,35.9070296,129.0253886,2025-05-28
영천시청,경상북도 영천시 북안면 내포리 돌할매로,경상북도 영천시 북안면 내포리 73,생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.931367,129.009495,2025-05-28
영천시청,경상북도 영천시 북안면 내포리 돌할매로,경상북도 영천시 북안면 내포리 73,생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.931367,129.009495,2025-05-28
영천시청,경상북도 영천시 북안면 당리 금창로,경상북도 영천시 북안면 당리 236-1,교통단속,1,200,정서,30,2017-06-01,054-330-6663,35.8651033,128.9919496,2025-05-28
영천시청,경상북도 영천시 북안면 당리 금창로,경상북도 영천시 북안면 당리 236-1,교통단속,1,200,북남,30,2017-06-01,054-330-6663,35.8651033,128.9919496,2025-05-28
영천시청,경상북도 영천시 북안면 당리 금창로,경상북도 영천시 북안면 당리 236-1,교통단속,1,200,북서,30,2017-06-01,054-330-6663,35.8651033,128.9919496,2025-05-28
영천시청,경상북도 영천시 북안면 당리 당리길,경상북도 영천시 북안면 당리 236-1 (당1리),생활방범,1,200,360도전방면,30,2017-10-01,054-330-6663,35.8651033,128.9919496,2025-05-28
영천시청,경상북도 영천시 북안면 당리 당리길,경상북도 영천시 북안면 당리 236-1 (당1리),생활방범,1,200,남서,30,2017-10-01,054-330-6663,35.8651033,128.9919496,2025-05-28
영천시청,경상북도 영천시 북안면 도유리 도유길,경상북도 영천시 북안면 도유리 261 (도유리 마을입구 삼거리),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.8729503,128.9851825,2025-05-28
영천시청,경상북도 영천시 북안면 도유리 도유길,경상북도 영천시 북안면 도유리 261 (도유리 마을입구 삼거리),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.8729503,128.9851825,2025-05-28
영천시청,경상북도 영천시 북안면 도유리 도유길,경상북도 영천시 북안면 도유리 261 (도유리 마을입구 삼거리),생활방범,1,200,남서,30,2018-08-01,054-330-6663,35.8729503,128.9851825,2025-05-28
영천시청,경상북도 영천시 북안면 도천리 신평탑골길,경상북도 영천시 북안면 도천리 639-2 (영광학교 앞),생활방범,1,200,정북,30,2014-05-01,054-330-6663,35.8931025,129.0137687,2025-05-28
영천시청,경상북도 영천시 북안면 도천리 신평탑골길,경상북도 영천시 북안면 도천리 639-2 (영광학교 앞),생활방범,1,200,정동,30,2014-05-01,054-330-6663,35.8931025,129.0137687,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 반정1길,경상북도 영천시 북안면 반정리 1113-4 (반정1리 마을 입구),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9321994,128.9922221,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 반정1길,경상북도 영천시 북안면 반정리 1113-4 (반정1리 마을 입구),생활방범,1,200,북서,30,2018-08-01,054-330-6663,35.9321994,128.9922221,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 반정1길,경상북도 영천시 북안면 반정리 1113-4 (반정1리 마을 입구),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.9321994,128.9922221,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 반정1길,경상북도 영천시 북안면 반정리 1113-4 (반정1리 마을 입구),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9321994,128.9922221,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 대경로,경상북도 영천시 북안면 반정리 1356-1 (임포리 입구),생활방범,1,200,북서,30,2014-05-01,054-330-6663,35.926136,129.000031,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 대경로,경상북도 영천시 북안면 반정리 1356-1 (임포리 입구),생활방범,1,200,정남,30,2014-05-01,054-330-6663,35.926136,129.000031,2025-05-28
영천시청,경상북도 영천시 북안면 북안공단길 15,경상북도 영천시 북안면 반정리 150-2 (북안농공단지내대영상사앞),생활방범,1,200,북서,30,2016-10-01,054-330-6663,35.9310886,128.9959977,2025-05-28
영천시청,경상북도 영천시 북안면 북안공단길 15,경상북도 영천시 북안면 반정리 150-2 (북안농공단지내대영상사앞),생활방범,1,200,정서,30,2016-10-01,054-330-6663,35.9310886,128.9959977,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 돌팔매로,경상북도 영천시 북안면 반정리 158 인근 (돌할매권역 다목적 광장입구),생활방범,1,200,정서,30,2020-06-01,054-330-6663,35.929542,129.000012,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 돌팔매로,경상북도 영천시 북안면 반정리 158 인근 (돌할매권역 다목적 광장입구),생활방범,1,200,북동,30,2020-06-01,054-330-6663,35.929542,129.000012,2025-05-28
영천시청,경상북도 영천시 북안면 반정리 돌팔매로,경상북도 영천시 북안면 반정리 158 인근 (돌할매권역 다목적 광장입구),생활방범,1,200,북서,30,2020-06-01,054-330-6663,35.929542,129.000012,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1195,경상북도 영천시 북안면 상리 613-1 (희망마을 주변),생활방범,1,200,360도전방면,30,2019-08-01,054-330-6663,35.8516261,128.9912357,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1195,경상북도 영천시 북안면 상리 613-1 (희망마을 주변),생활방범,1,200,북동,30,2019-08-01,054-330-6663,35.8516261,128.9912357,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1195,경상북도 영천시 북안면 상리 613-1 (희망마을 주변),생활방범,1,200,북서,30,2019-08-01,054-330-6663,35.8516261,128.9912357,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1195,경상북도 영천시 북안면 상리 613-1 (희망마을 주변),생활방범,1,200,남서,30,2019-08-01,054-330-6663,35.8516261,128.9912357,2025-05-28
영천시청,경상북도 영천시 북안면 유상리 유상길,경상북도 영천시 북안면 유상리 753-3 (유상1리 버스정류장),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.917987,128.974332,2025-05-28
영천시청,경상북도 영천시 북안면 유상리 유상길,경상북도 영천시 북안면 유상리 753-3 (유상1리 버스정류장),생활방범,1,200,북서,30,2020-06-01,054-330-6663,35.917987,128.974332,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 2032-1,경상북도 영천시 북안면 임포리 328-1 (임포버스터미널 앞),생활방범,1,200,북동,30,2016-12-01,054-330-6663,35.9185414,129.0089974,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 2032-1,경상북도 영천시 북안면 임포리 328-1 (임포버스터미널 앞),생활방범,1,200,북서,30,2016-12-01,054-330-6663,35.9185414,129.0089974,2025-05-28
영천시청,경상북도 영천시 북안면 임포리 대경로,경상북도 영천시 북안면 임포리 산2-1 (북안터널),교통단속,1,200,북서,30,2017-06-01,054-330-6663,35.9246369,129.0114867,2025-05-28
영천시청,경상북도 영천시 북안면 임포리 대경로,경상북도 영천시 북안면 임포리 산2-1 (북안터널),교통단속,1,200,남서,30,2017-06-01,054-330-6663,35.9246369,129.0114867,2025-05-28
영천시청,경상북도 영천시 북안면 임포리 대경로,경상북도 영천시 북안면 임포리 산2-1 (북안터널),교통단속,1,200,남동,30,2017-06-01,054-330-6663,35.9246369,129.0114867,2025-05-28
